Lam	Flam
3973.360812	5.026052221135
3973.559485	4.469425609863
3973.758168	4.245015023222
3973.956861	4.162745323073
3974.155563	4.135654904620
3974.354276	4.128098616722
3974.552999	4.126930069057
3974.751731	4.127772055241
3974.950474	4.129296588082
3975.149227	4.131129772999
3975.347989	4.133205134634
3975.546761	4.135638479257
3975.745544	4.138751272055
3975.944336	4.143068401507
3976.143138	4.149192476415
3976.341950	4.157528076544
3976.540772	4.167930289890
3976.739604	4.179448218698
3976.938446	4.190358156363
3977.137298	4.198577665242
3977.336160	4.202349192579
3977.535032	4.200896147038
3977.733913	4.194724350751
3977.932805	4.185414084766
3978.131707	4.175018707755
3978.330618	4.165379516408
3978.529540	4.157662390374
3978.728471	4.152252412441
3978.927413	4.148940592502
3979.126364	4.147227460606
3979.325325	4.146583371722
3979.524297	4.146591044168
3979.723278	4.146979051156
3979.922269	4.147593909667
3980.121270	4.148356019455
3980.320281	4.149223662796
3980.519302	4.150170539655
3980.718333	4.151173469222
3980.917374	4.152206370684
3981.116425	4.153239070527
3981.315485	4.154241026260
3981.514556	4.155189018998
3981.713637	4.156075398348
3981.912728	4.156911869537
3982.111828	4.157725276249
3982.310939	4.158546099057
3982.510059	4.159394894255
3982.709190	4.160273351323
3982.908330	4.161164060016
3983.107481	4.162038269686
3983.306641	4.162866596445
3983.505811	4.163613829320
3983.704992	4.164157948392
3983.904182	4.164272761829
3984.103382	4.163984662872
3984.302592	4.163559969815
3984.501812	4.163139459484
3984.701042	4.162755310186
3984.900282	4.162414283395
3985.099532	4.162113754880
3985.298792	4.161845789427
3985.498062	4.161600825181
3985.697342	4.161370326767
3985.896632	4.161147994556
3986.095932	4.160929823065
3986.295242	4.160713574759
3986.494561	4.160498139018
3986.693891	4.160283024224
3986.893231	4.160068035277
3987.092580	4.159853101147
3987.291940	4.159638192015
3987.491309	4.159423285912
3987.690689	4.159208357005
3987.890079	4.158993378200
3988.089478	4.158778327525
3988.288887	4.158563196533
3988.488307	4.158347992718
3988.687736	4.158132737622
3988.887176	4.157917458126
3989.086625	4.157702178845
3989.286084	4.157486915400
3989.485554	4.157271674955
3989.685033	4.157056461680
3989.884522	4.156841296106
3990.084021	4.156626265702
3990.283531	4.156411670541
3990.483050	4.156198413127
3990.682579	4.155988976267
3990.882118	4.155789699883
3991.081667	4.155615798931
3991.281226	4.155501987727
3991.480795	4.155524306364
3991.680374	4.155843232831
3991.879963	4.156783101640
3992.079562	4.158962200644
3992.279171	4.163468142783
3992.478790	4.172019620467
3992.678419	4.186969983560
3992.878058	4.210940477477
3993.077707	4.245915989013
3993.277366	4.291887375212
3993.477035	4.345533194910
3993.676713	4.399763753364
3993.876402	4.444839758822
3994.076101	4.471084573210
3994.275810	4.472225772213
3994.475529	4.447799111785
3994.675257	4.403363269634
3994.874996	4.348399103889
3995.074745	4.292987350848
3995.274504	4.244855121557
3995.474272	4.207930592226
3995.674051	4.182572340767
3995.873840	4.166841533076
3996.073638	4.157957085702
3996.273447	4.153341129303
3996.473266	4.151091428690
3996.673094	4.150017259772
3996.872933	4.149457587388
3997.072782	4.149042211453
3997.272640	4.148571835851
3997.472509	4.148034977600
3997.672388	4.147483110874
3997.872276	4.146931484880
3998.072175	4.146380322027
3998.272084	4.145829226603
3998.472002	4.145278098557
3998.671931	4.144726928423
3998.871869	4.144175726252
3999.071818	4.143624504845
3999.271776	4.143073270983
3999.471745	4.142522027243
3999.671724	4.141970770993
3999.871712	4.141419498860
4000.071711	4.140868206228
4000.271719	4.140316890625
4000.471738	4.139765549404
4000.671767	4.139214182052
4000.871805	4.138662787985
4001.071854	4.138111369609
4001.271912	4.137559933169
4001.471981	4.137008501048
4001.672060	4.136457134208
4001.872148	4.135905989980
4002.072247	4.135355426552
4002.272355	4.134806178206
4002.472474	4.134259570752
4002.672603	4.133717691539
4002.872741	4.133183311565
4003.072890	4.132659329331
4003.273049	4.132147604498
4003.473217	4.131647405092
4003.673396	4.131154128319
4003.873585	4.130659217729
4004.073783	4.130151880095
4004.273992	4.129622333515
4004.474211	4.129065288311
4004.674439	4.128481983987
4004.874678	4.127879703370
4005.074927	4.127269035937
4005.275186	4.126660294724
4005.475454	4.126060799437
4005.675733	4.125474167156
4005.876022	4.124902312626
4006.076321	4.124352130074
4006.276630	4.123854731817
4006.476948	4.123521011818
4006.677277	4.123692252399
4006.877616	4.125307390959
4007.077965	4.130691992310
4007.278324	4.145022877265
4007.478693	4.178600210291
4007.679072	4.249582480260
4007.879461	4.385923189166
4008.079860	4.624223844380
4008.280269	5.002935284775
4008.480688	5.548948861748
4008.681117	6.260312769887
4008.881556	7.092123753757
4009.082005	7.954229565092
4009.282464	8.725873891202
4009.482933	9.284479443563
4009.683412	9.538186612247
4009.883902	9.449570219470
4010.084401	9.042491059542
4010.284910	8.391882887956
4010.485429	7.602282629680
4010.685959	6.783009138178
4010.886498	6.026511215994
4011.087047	5.394237479598
4011.287607	4.912291906457
4011.488176	4.576233097756
4011.688755	4.361726295799
4011.889345	4.236511528858
4012.089944	4.169829192101
4012.290554	4.137522339472
4012.491173	4.123214125934
4012.691803	4.117116949952
4012.892443	4.114056725888
4013.093092	4.111681466148
4013.293752	4.109184563295
4013.494422	4.106502114604
4013.695101	4.103841113894
4013.895791	4.101423381006
4014.096491	4.099374834845
4014.297201	4.097710163780
4014.497921	4.096367639454
4014.698651	4.095255846491
4014.899390	4.094288814450
4015.100140	4.093402484403
4015.300900	4.092556483505
4015.501671	4.091728677478
4015.702451	4.090908403102
4015.903241	4.090091278111
4016.104041	4.089276190899
4016.304851	4.088464074947
4016.505671	4.087657828556
4016.706502	4.086862784692
4016.907342	4.086087018076
4017.108192	4.085340625965
4017.309053	4.084633134620
4017.509923	4.083968874334
4017.710804	4.083341536639
4017.911694	4.082730650743
4018.112595	4.082103079068
4018.313506	4.081420909184
4018.514426	4.080653620953
4018.715357	4.079789298835
4018.916298	4.078839259571
4019.117249	4.077833662439
4019.318210	4.076810405306
4019.519181	4.075802898149
4019.720162	4.074832000868
4019.921153	4.073904360793
4020.122154	4.073015843553
4020.323165	4.072156975184
4020.524186	4.071317615451
4020.725217	4.070489601433
4020.926259	4.069667473821
4021.127310	4.068848083221
4021.328371	4.068029828834
4021.529443	4.067211989211
4021.730524	4.066394272630
4021.931616	4.065576577172
4022.132717	4.064758871743
4022.333829	4.063941151369
4022.534951	4.063123414257
4022.736083	4.062305659420
4022.937224	4.061487894942
4023.138376	4.060670222126
4023.339538	4.059853510232
4023.540710	4.059047491100
4023.741892	4.058313876053
4023.943084	4.057798591632
4024.144287	4.057664557155
4024.345499	4.058348462911
4024.546721	4.061393400830
4024.747954	4.071070287184
4024.949196	4.097756528871
4025.150448	4.164053662001
4025.351711	4.313811127597
4025.552984	4.621899506752
4025.754266	5.198546165289
4025.955559	6.178019758432
4026.156862	7.681827753340
4026.358175	9.755906340473
4026.559498	12.300074790043
4026.760831	15.026694161770
4026.962174	17.488191228496
4027.163527	19.187498609515
4027.364890	19.739414331454
4027.566263	19.012291418122
4027.767647	17.178925502184
4027.969040	14.649903439211
4028.170444	11.924380895567
4028.371857	9.432303658990
4028.573281	7.434848651737
4028.774715	6.008287394277
4028.976158	5.091916456634
4029.177612	4.559323164312
4029.379076	4.278107009323
4029.580550	4.142772971001
4029.782034	4.083217090538
4029.983528	4.059124668849
4030.185032	4.050052057589
4030.386547	4.046754594072
4030.588071	4.045477838785
4030.789606	4.044845909582
4030.991150	4.044403485478
4031.192705	4.044018069352
4031.394269	4.043667194573
4031.595844	4.043381957021
4031.797429	4.043257349934
4031.999024	4.043502018939
4032.200629	4.044516291740
4032.402244	4.046973308429
4032.603869	4.051844615746
4032.805504	4.060279919072
4033.007150	4.073262055893
4033.208805	4.091049865564
4033.410470	4.112589486881
4033.612146	4.135224716924
4033.813832	4.155030768769
4034.015527	4.167842723118
4034.217233	4.170646243643
4034.418949	4.162701120857
4034.620675	4.145824302299
4034.822411	4.123684109022
4035.024157	4.100477863191
4035.225914	4.079642948512
4035.427680	4.063126696706
4035.629456	4.051359497375
4035.831243	4.043716880990
4036.033040	4.039117947853
4036.234846	4.036490273847
4036.436663	4.035004441841
4036.638490	4.034118308692
4036.840327	4.033520564800
4037.042174	4.033042907007
4037.244031	4.032572091836
4037.445898	4.032035630519
4037.647776	4.031449260086
4037.849663	4.030852017422
4038.051561	4.030254653731
4038.253468	4.029657575780
4038.455386	4.029060574922
4038.657314	4.028463575107
4038.859252	4.027866554316
4039.061200	4.027269505614
4039.263158	4.026672428117
4039.465126	4.026075321198
4039.667104	4.025478186374
4039.869093	4.024881025141
4040.071091	4.024283841999
4040.273100	4.023686643036
4040.475119	4.023089438108
4040.677147	4.022492237503
4040.879186	4.021895050664
4041.081235	4.021297878396
4041.283294	4.020700710025
4041.485364	4.020103518541
4041.687443	4.019506266899
4041.889532	4.018908915640
4042.091632	4.018311438797
4042.293742	4.017713831142
4042.495861	4.017116112769
4042.697991	4.016518319138
4042.900131	4.015920491110
4043.102281	4.015322661049
4043.304441	4.014724850773
4043.506612	4.014127075867
4043.708792	4.013529379275
4043.910982	4.012931943026
4044.113183	4.012335505820
4044.315394	4.011742778217
4044.517615	4.011162837672
4044.719846	4.010623327677
4044.922087	4.010200560869
4045.124338	4.010084719275
4045.326599	4.010701473800
4045.528870	4.012900473839
4045.731152	4.018177647381
4045.933444	4.028814501968
4046.135745	4.047720799122
4046.338057	4.077744870362
4046.540379	4.120376473958
4046.742711	4.174154564280
4046.945053	4.233538050435
4047.147406	4.289162555245
4047.349768	4.329961107787
4047.552141	4.346646096141
4047.754523	4.335088229426
4047.956916	4.297916501362
4048.159319	4.243495773298
4048.361732	4.182822024793
4048.564155	4.125908707710
4048.766588	4.079264879358
4048.969032	4.045222648914
4049.171485	4.022825610600
4049.373949	4.009397689069
4049.576423	4.001954568386
4049.778907	3.998037512258
4049.981401	3.995973969104
4050.183905	3.994784327475
4050.386419	3.993964586387
4050.588943	3.993284646568
4050.791478	3.992650896423
4050.994023	3.992030284851
4051.196577	3.991414070014
4051.399142	3.990800896515
4051.601717	3.990190610351
4051.804302	3.989582912682
4052.006898	3.988977239494
4052.209503	3.988372945588
4052.412119	3.987769474623
4052.614744	3.987166434933
4052.817380	3.986563588530
4053.020026	3.985960810344
4053.222682	3.985358040629
4053.425348	3.984755255125
4053.628025	3.984152443761
4053.830711	3.983549603923
4054.033408	3.982946734042
4054.236114	3.982343834411
4054.438831	3.981740904326
4054.641558	3.981137944431
4054.844295	3.980534954035
4055.047043	3.979931933877
4055.249800	3.979328883184
4055.452568	3.978725802680
4055.655345	3.978122691736
4055.858133	3.977519550929
4056.060931	3.976916379618
4056.263739	3.976313178500
4056.466558	3.975709946888
4056.669386	3.975106685437
4056.872225	3.974503393523
4057.075073	3.973900071763
4057.277932	3.973296719497
4057.480801	3.972693337369
4057.683680	3.972089924758
4057.886569	3.971486482345
4058.089469	3.970883009533
4058.292378	3.970279507136
4058.495298	3.969675974993
4058.698228	3.969072414921
4058.901168	3.968468828603
4059.104118	3.967865221241
4059.307078	3.967261599582
4059.510049	3.966657974919
4059.713029	3.966054359063
4059.916020	3.965450764100
4060.119021	3.964847195328
4060.322032	3.964243650617
4060.525053	3.963640118613
4060.728084	3.963036587340
4060.931126	3.962433050770
4061.134178	3.961829516151
4061.337239	3.961225995339
4061.540311	3.960622489454
4061.743393	3.960018965233
4061.946486	3.959415349470
4062.149588	3.958811541709
4062.352701	3.958207453367
4062.555823	3.957603044716
4062.758956	3.956998348751
4062.962099	3.956393458920
4063.165252	3.955788497794
4063.368416	3.955183574623
4063.571589	3.954578762732
4063.774773	3.953974012880
4063.977967	3.953367435016
4064.181171	3.952745950680
4064.384385	3.952084751117
4064.587609	3.951385913099
4064.790844	3.950675024624
4064.994088	3.949964285993
4065.197343	3.949255808348
4065.400608	3.948549959078
4065.603883	3.947846496644
4065.807168	3.947144705688
4066.010464	3.946444806107
4066.213769	3.945753679333
4066.417085	3.945104374952
4066.620411	3.944617009918
4066.823747	3.944672141292
4067.027093	3.946353413720
4067.230450	3.952445601064
4067.433816	3.969387108291
4067.637193	4.010485095673
4067.840580	4.100095443354
4068.043977	4.277084047673
4068.247385	4.594017619173
4068.450802	5.107436311236
4068.654230	5.856438258860
4068.857667	6.832937131175
4069.061115	7.955754994740
4069.264574	9.066121327727
4069.468042	9.957555322038
4069.671520	10.436713486640
4069.875009	10.391891470590
4070.078508	9.836437157964
4070.282017	8.904340175597
4070.485536	7.800166983016
4070.689065	6.728777789117
4070.892605	5.837296874705
4071.096155	5.190023507890
4071.299715	4.777166906102
4071.503285	4.543623086159
4071.706865	4.420751201820
4071.910455	4.349613312219
4072.114056	4.291928576620
4072.317667	4.230594447078
4072.521288	4.163953218876
4072.724919	4.098058136825
4072.928560	4.040105797067
4073.132212	3.994632739317
4073.335873	3.962540165113
4073.539545	3.941984576791
4073.743227	3.929901082302
4073.946920	3.923265347769
4074.150622	3.919753608193
4074.354335	3.917888770927
4074.558058	3.916937436303
4074.761791	3.916821261609
4074.965534	3.918247720520
4075.169287	3.923218161482
4075.373051	3.935999774444
4075.576824	3.964442721757
4075.780608	4.021081225360
4075.984402	4.122862567748
4076.188207	4.288001584995
4076.392021	4.529069437447
4076.595846	4.843404162809
4076.799681	5.204766910089
4077.003526	5.561903060439
4077.207381	5.848174106370
4077.411247	6.001134912467
4077.615122	5.984524846176
4077.819008	5.802135124211
4078.022904	5.496407346037
4078.226810	5.132592848079
4078.430727	4.776554459289
4078.634654	4.476916475808
4078.838590	4.258159695835
4079.042537	4.124376701624
4079.246495	4.068536747254
4079.450462	4.081039344239
4079.654440	4.153495829792
4079.858427	4.277080804953
4080.062426	4.437804317444
4080.266434	4.612653797354
4080.470452	4.770253230502
4080.674481	4.877334787284
4080.878520	4.908846530647
4081.082569	4.856857179203
4081.286628	4.733484317142
4081.490697	4.566148587022
4081.694777	4.387582038108
4081.898867	4.225521259291
4082.102967	4.096409748051
4082.307077	4.004615032820
4082.511198	3.945753966698
4082.715328	3.911403631029
4082.919469	3.892947340343
4083.123620	3.883627205339
4083.327781	3.879019437017
4083.531953	3.876629032542
4083.736135	3.875234846159
4083.940327	3.874329149227
4084.144529	3.873746307759
4084.348741	3.873447490231
4084.552964	3.873401329579
4084.757196	3.873520852753
4084.961439	3.873643987266
4085.165692	3.873557047790
4085.369956	3.873053773873
4085.574229	3.872005999924
4085.778513	3.870412099617
4085.982807	3.868397948816
4086.187112	3.866169547186
4086.391426	3.863941673393
4086.595751	3.861876211997
4086.800086	3.860053417906
4087.004431	3.858478720257
4087.208786	3.857111498111
4087.413152	3.855898343224
4087.617527	3.854799742969
4087.821913	3.853808182168
4088.026309	3.852960650970
4088.230716	3.852346845142
4088.435133	3.852107680838
4088.639559	3.852412209758
4088.843997	3.853401786185
4089.048444	3.855104445192
4089.252901	3.857347575582
4089.457369	3.859719084779
4089.661847	3.861624020003
4089.866335	3.862444058304
4090.070834	3.861746416063
4090.275342	3.859446529278
4090.479861	3.855841211147
4090.684390	3.851494447129
4090.888930	3.847035797733
4091.093479	3.842966379313
4091.298039	3.839527600694
4091.502609	3.836662361329
4091.707189	3.834212933087
4091.911780	3.832110112275
4092.116381	3.830271304073
4092.320991	3.828589395224
4092.525613	3.826986832359
4092.730244	3.825420129043
4092.934886	3.823868118270
4093.139537	3.822321750773
4093.344200	3.820777675505
4093.548872	3.819234801344
4093.753554	3.817692699711
4093.958247	3.816150975369
4094.162950	3.814609201118
4094.367664	3.813067298273
4094.572387	3.811526691765
4094.777121	3.809993282615
4094.981865	3.808484899306
4095.186619	3.807048372251
4095.391383	3.805794075594
4095.596158	3.804955334751
4095.800943	3.804970656123
4096.005738	3.806562181100
4096.210544	3.810746209599
4096.415359	3.818682997495
4096.620185	3.831293366748
4096.825021	3.848676658518
4097.029868	3.869537282579
4097.234724	3.890967246594
4097.439591	3.908889636110
4097.644468	3.919182010024
4097.849356	3.919086537631
4098.054253	3.908252474962
4098.259161	3.888874457797
4098.464079	3.864852350542
4098.669007	3.840414628428
4098.873946	3.818874332912
4099.078895	3.802028184972
4099.283854	3.790360742766
4099.488823	3.784048390407
4099.693803	3.785143142267
4099.898793	3.802617387836
4100.103793	3.864562260467
4100.308803	4.045811437495
4100.513824	4.523125741638
4100.718854	5.668716495582
4100.923895	8.177117167617
4101.128947	13.181098198504
4101.334008	22.255061424896
4101.539080	37.163003696199
4101.744162	59.248765555986
4101.949255	88.536475903254
4102.154357	122.878240606825
4102.359470	157.682824832856
4102.564593	186.672164428025
4102.769726	203.650057670929
4102.974870	204.642956974498
4103.180024	189.409003469608
4103.385188	161.533018928024
4103.590362	127.057758552568
4103.795547	92.362886308017
4104.000742	62.305252977306
4104.205947	39.327308168891
4104.411163	23.623217156689
4104.616388	13.953135177566
4104.821624	8.561302764685
4105.026870	5.829879766576
4105.232127	4.570102341320
4105.437394	4.040493441642
4105.642671	3.837376079530
4105.847958	3.766397341872
4106.053255	3.743992557828
4106.258563	3.737837864148
4106.463881	3.736637775128
4106.669210	3.736816249240
4106.874548	3.737345113179
4107.079897	3.737955417604
4107.285256	3.738583057932
4107.490626	3.739214097317
4107.696005	3.739845767875
4107.901395	3.740477568341
4108.106795	3.741109414702
4108.312206	3.741741295031
4108.517627	3.742373206813
4108.723058	3.743005150629
4108.928499	3.743637125629
4109.133951	3.744269132642
4109.339412	3.744901170851
4109.544884	3.745533241074
4109.750367	3.746165342528
4109.955859	3.746797475953
4110.161362	3.747429640634
4110.366876	3.748061837375
4110.572399	3.748694065684
4110.777933	3.749326326954
4110.983477	3.749958622201
4111.189031	3.750590956223
4111.394596	3.751223337232
4111.600171	3.751855783057
4111.805756	3.752488323316
4112.011351	3.753121009601
4112.216957	3.753753932076
4112.422573	3.754387290207
4112.628199	3.755021608287
4112.833836	3.755658347395
4113.039483	3.756301354527
4113.245140	3.756959826167
4113.450807	3.757653380650
4113.656485	3.758419033797
4113.862173	3.759317756728
4114.067871	3.760435224579
4114.273580	3.761869027446
4114.479298	3.763696701061
4114.685027	3.765928083960
4114.890767	3.768460382688
4115.096517	3.771065499533
4115.302277	3.773434654190
4115.508047	3.775278900653
4115.713827	3.776447083179
4115.919618	3.776999547900
4116.125419	3.777188378562
4116.331231	3.777342413059
4116.537052	3.777710656538
4116.742884	3.778345337478
4116.948727	3.779086257071
4117.154579	3.779652255216
4117.360442	3.779787523460
4117.566315	3.779384623530
4117.772199	3.778525831138
4117.978093	3.777434413036
4118.183997	3.776374685809
4118.389911	3.775555122599
4118.595836	3.775047400502
4118.801771	3.774705692438
4119.007716	3.774366311518
4119.213671	3.774252729286
4119.419637	3.774920943075
4119.625613	3.777409965451
4119.831600	3.783868098095
4120.037596	3.798304310148
4120.243603	3.827213934031
4120.449621	3.879529105836
4120.655648	3.965104876630
4120.861686	4.091201629295
4121.067735	4.257424963393
4121.273793	4.451064840696
4121.479862	4.645830822040
4121.685941	4.806366808636
4121.892031	4.898300218901
4122.098130	4.900128715650
4122.304240	4.811355371518
4122.510361	4.652678920763
4122.716491	4.458133288688
4122.922632	4.263254270087
4123.128784	4.094860070374
4123.334945	3.966270592477
4123.541117	3.878355487343
4123.747299	3.824100070925
4123.953492	3.793691342843
4124.159695	3.778115405393
4124.365908	3.770751998974
4124.572131	3.767470104686
4124.778365	3.766019088902
4124.984609	3.765312229892
4125.190864	3.764880287669
4125.397128	3.764540993317
4125.603403	3.764230388634
4125.809689	3.763928104466
4126.015984	3.763628192267
4126.222290	3.763329014828
4126.428606	3.763030126922
4126.634933	3.762731429015
4126.841270	3.762432982558
4127.047617	3.762135021094
4127.253975	3.761838031460
4127.460343	3.761542864284
4127.666721	3.761250805015
4127.873109	3.760963520714
4128.079508	3.760682814177
4128.285917	3.760410243133
4128.492337	3.760146830943
4128.698766	3.759893208356
4128.905207	3.759650381745
4129.111657	3.759420959093
4129.318118	3.759210369829
4129.524589	3.759027884460
4129.731070	3.758888108404
4129.937562	3.758814232825
4130.144064	3.758843169474
4130.350576	3.759029145090
4130.557099	3.759438357138
4130.763632	3.760127275495
4130.970175	3.761104974051
4131.176729	3.762293555473
4131.383293	3.763511511772
4131.589867	3.764501252825
4131.796452	3.765001019587
4132.003047	3.764833646067
4132.209652	3.763968613647
4132.416268	3.762516813688
4132.622894	3.760662791668
4132.829530	3.758639314773
4133.036177	3.756697095250
4133.242834	3.754994968318
4133.449501	3.753581832518
4133.656179	3.752440194784
4133.862867	3.751520548560
4134.069565	3.750764783125
4134.276274	3.750119944748
4134.482993	3.749544004172
4134.689722	3.749006604563
4134.896462	3.748487464941
4135.103212	3.747974166653
4135.309972	3.747460125901
4135.516743	3.746942900547
4135.723524	3.746422720883
4135.930315	3.745901160549
4136.137117	3.745380037326
4136.343929	3.744860685887
4136.550751	3.744343684784
4136.757584	3.743828946919
4136.964427	3.743315999643
4137.171280	3.742804264657
4137.378144	3.742293243757
4137.585018	3.741782586840
4137.791902	3.741272086985
4137.998797	3.740761638196
4138.205702	3.740251196291
4138.412618	3.739740746538
4138.619544	3.739230289017
4138.826480	3.738719828813
4139.033426	3.738209375691
4139.240383	3.737698939922
4139.447350	3.737188531698
4139.654328	3.736678152801
4139.861316	3.736167793130
4140.068314	3.735657425330
4140.275323	3.735147012302
4140.482342	3.734636521274
4140.689371	3.734125965053
4140.896410	3.733615516535
4141.103460	3.733105958622
4141.310521	3.732600415266
4141.517592	3.732110530126
4141.724673	3.731676313824
4141.931764	3.731423341647
4142.138866	3.731709669196
4142.345978	3.733458956782
4142.553100	3.738817127372
4142.760233	3.752246025867
4142.967376	3.781973081015
4143.174530	3.841253610244
4143.381694	3.948255844502
4143.588868	4.122954893688
4143.796053	4.379972439078
4144.003248	4.718313373392
4144.210453	5.111986635697
4144.417669	5.507551984642
4144.624895	5.833384587836
4144.832131	6.020054247314
4145.039378	6.024284024970
4145.246635	5.845233169469
4145.453903	5.524723675761
4145.661181	5.131355956051
4145.868469	4.736735499526
4146.075767	4.395025545376
4146.283076	4.133390470796
4146.490396	3.954044302656
4146.697725	3.843265464261
4146.905065	3.781480746340
4147.112416	3.750452503275
4147.319777	3.736513787815
4147.527148	3.730875500501
4147.734529	3.728556709664
4147.941921	3.727081375349
4148.149324	3.725450048356
4148.356736	3.723458062150
4148.564159	3.721266863124
4148.771593	3.719137427796
4148.979036	3.717279083731
4149.186491	3.715789970756
4149.393955	3.714663329952
4149.601430	3.713827063725
4149.808915	3.713187206059
4150.016411	3.712658520592
4150.223917	3.712178834520
4150.431433	3.711711553842
4150.638960	3.711242531754
4150.846497	3.710776241090
4151.054045	3.710334875628
4151.261603	3.709963076658
4151.469171	3.709739113197
4151.676750	3.709788799226
4151.884339	3.710291167593
4152.091938	3.711458459816
4152.299548	3.713474459443
4152.507168	3.716392220657
4152.714798	3.720023293318
4152.922439	3.723880011179
4153.130091	3.727232534142
4153.337752	3.729297148923
4153.545424	3.729496627574
4153.753107	3.727675603230
4153.960800	3.724161399693
4154.168503	3.719637680259
4154.376217	3.714897583478
4154.583941	3.710597669737
4154.791675	3.707114528598
4154.999420	3.704534864292
4155.207175	3.702741044944
4155.414941	3.701525519750
4155.622716	3.700681319748
4155.830503	3.700048607463
4156.038300	3.699523973748
4156.246107	3.699049847762
4156.453924	3.698599145190
4156.661752	3.698163359908
4156.869590	3.697746398221
4157.077439	3.697363154003
4157.285298	3.697040235825
4157.493167	3.696815228949
4157.701047	3.696730418687
4157.908938	3.696818198877
4158.116838	3.697079605037
4158.324749	3.697463851465
4158.532671	3.697861527347
4158.740603	3.698122191997
4158.948545	3.698096293102
4159.156497	3.697686459912
4159.364460	3.696884315354
4159.572434	3.695773797570
4159.780418	3.694498920214
4159.988412	3.693208930850
4160.196417	3.692000481257
4160.404432	3.690910966043
4160.612457	3.689963297876
4160.820493	3.689154514098
4161.028539	3.688450015208
4161.236596	3.687811124065
4161.444663	3.687208692723
4161.652740	3.686624407039
4161.860828	3.686048247906
4162.068926	3.685475368145
4162.277035	3.684903679876
4162.485154	3.684332378453
4162.693283	3.683761188096
4162.901423	3.683190022872
4163.109573	3.682618858394
4163.317734	3.682047684975
4163.525905	3.681476497343
4163.734087	3.680905288902
4163.942279	3.680334054217
4164.150481	3.679762786660
4164.358694	3.679191482380
4164.566917	3.678620138550
4164.775150	3.678048756572
4164.983394	3.677477338773
4165.191649	3.676905890081
4165.399914	3.676334413763
4165.608189	3.675762913538
4165.816474	3.675191391823
4166.024770	3.674619860016
4166.233077	3.674048368145
4166.441394	3.673477137990
4166.649721	3.672907038873
4166.858059	3.672341178722
4167.066407	3.671789637127
4167.274765	3.671282070727
4167.483134	3.670897379742
4167.691514	3.670824648677
4167.899903	3.671469824256
4168.108304	3.673607264078
4168.316714	3.678532619951
4168.525135	3.688104358452
4168.733567	3.704502427891
4168.942009	3.729556498498
4169.150461	3.763679002936
4169.358924	3.804755766027
4169.567397	3.847631098945
4169.775880	3.884792053816
4169.984374	3.908365006023
4170.192879	3.912765406760
4170.401394	3.896793292714
4170.609919	3.864103342244
4170.818455	3.821797138982
4171.027001	3.777878548118
4171.235557	3.738812540104
4171.444124	3.708175825972
4171.652702	3.686650525646
4171.861290	3.672936682855
4172.069888	3.664907097623
4172.278497	3.660492228170
4172.487116	3.658117415821
4172.695745	3.656773884652
4172.904385	3.655900128408
4173.113036	3.655219994319
4173.321697	3.654612277080
4173.530368	3.654029208459
4173.739050	3.653454396276
4173.947742	3.652887858816
4174.156445	3.652342635592
4174.365158	3.651823031628
4174.573881	3.651315389899
4174.782615	3.650811567001
4174.991359	3.650313175782
4175.200114	3.649829377324
4175.408879	3.649386689363
4175.617655	3.649057415175
4175.826441	3.649022927000
4176.035238	3.649694522077
4176.244045	3.651905753391
4176.452862	3.657148559967
4176.661690	3.667740943162
4176.870528	3.686709525365
4177.079377	3.717132388213
4177.288236	3.760831323751
4177.497106	3.816690069905
4177.705986	3.879354852206
4177.914876	3.939302161640
4178.123777	3.984865592257
4178.332689	4.005819660968
4178.541611	3.997058497551
4178.750543	3.960566342118
4178.959486	3.904644920733
4179.168439	3.840805734778
4179.377402	3.779916060461
4179.586377	3.729343138560
4179.795361	3.692023621146
4180.004356	3.667261714717
4180.213362	3.652358970201
4180.422377	3.644155631227
4180.631404	3.639981657498
4180.840441	3.637981586968
4181.049488	3.637035528592
4181.258546	3.636531065768
4181.467614	3.636150312757
4181.676692	3.635732313790
4181.885781	3.635204446092
4182.094881	3.634552671191
4182.303991	3.633803820285
4182.513111	3.633006922012
4182.722242	3.632213318889
4182.931383	3.631461120246
4183.140535	3.630768444223
4183.349698	3.630135376637
4183.558870	3.629550925951
4183.768053	3.629000484797
4183.977247	3.628470946253
4184.186451	3.627952845730
4184.395666	3.627440363906
4184.604891	3.626930367966
4184.814126	3.626421355484
4185.023372	3.625912669876
4185.232629	3.625404044013
4185.441895	3.624895373526
4185.651173	3.624386624977
4185.860461	3.623877797758
4186.069759	3.623368910239
4186.279067	3.622859985895
4186.488387	3.622351046892
4186.697716	3.621842106079
4186.907056	3.621333168187
4187.116407	3.620824229942
4187.325768	3.620315285747
4187.535140	3.619806327611
4187.744522	3.619297334219
4187.953914	3.618788193221
4188.163317	3.618278712080
4188.372730	3.617768918607
4188.582154	3.617259009520
4188.791589	3.616749075665
4189.001033	3.616239149599
4189.210489	3.615729285287
4189.419954	3.615219603697
4189.629431	3.614710343051
4189.838917	3.614201921715
4190.048415	3.613694970924
4190.257922	3.613190288444
4190.467440	3.612688639736
4190.676969	3.612190399837
4190.886508	3.611695118413
4191.096058	3.611201228286
4191.305618	3.610706137887
4191.515188	3.610206835929
4191.724769	3.609700846654
4191.934361	3.609187137134
4192.143963	3.608666515851
4192.353575	3.608141320942
4192.563198	3.607614553577
4192.772831	3.607088902832
